CODIGO;TITULO;trad;Job_Zone;code;prox;title
813115;Operador de extrusora (química, petroquímica e afins);Extruder operator (chemical, petrochemical and similar);;;;
813105;Cilindrista (petroquímica e afins);Cilindrista (petrochemical and related);;;;
818110;Auxiliar de laboratório de análises físico-químicas;Laboratory assistant for physico-chemical analysis;2;43-4121.00;0.5384615384615384;Library Assistants, Clerical
818105;Assistente de laboratório industrial;Industrial Laboratory Assistant;2;51-9081.00;0.6333333333333333;Dental Laboratory Technicians
820105;Mestre de siderurgia;Master of steel;;;;
820110;Mestre de aciaria;Master of steelworks;4;17-2131.00;0.5128205128205128;Materials Engineers
820115;Mestre de alto-forno;Blast furnace master;3;43-9041.01;0.5116279069767442;Insurance Claims Clerks
820120;Mestre de forno elétrico;Electric oven master;3;17-3012.01;0.6666666666666666;Electronic Drafters
820125;Mestre de laminação;Lamination master;3;29-1124.00;0.5945945945945946;Radiation Therapists
820205;Supervisor de fabricação de produtos cerâmicos, porcelanatos e afins;Supervisor of manufacturing of ceramic, porcelain and related products;4;41-4011.00;0.5161290322580645;Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products
820210;Supervisor de fabricação de produtos de vidro;Glass Products Manufacturing Supervisor;2;53-1011.00;0.5675675675675675;Aircraft Cargo Handling Supervisors
821105;Operador de centro de controle;Control center operator;3;43-9011.00;0.6341463414634146;Computer Operators
821110;Operador de máquina de sinterizar;Sinter machine operator;1;51-6031.00;0.7659574468085106;Sewing Machine Operators
821210;Forneiro e operador (conversor a oxigênio);Forner and Operator (Oxygen Converter);4;11-1021.00;0.5507246376811594;General and Operations Managers
821215;Forneiro e operador (forno elétrico);Forklift and operator (electric oven);3;19-4093.00;0.5833333333333334;Forest and Conservation Technicians
821220;Forneiro e operador (refino de metais não-ferrosos);Formentera and operator (refining of non-ferrous metals);;;;
821225;Forneiro e operador de forno de redução direta;Direct reduction furnace manufacturer and operator;3;51-8021.00;0.5054945054945055;Stationary Engineers and Boiler Operators
821230;Operador de aciaria (basculamento de convertedor);Aeronautic operator (converter tilting);;;;
821235;Operador de aciaria (dessulfuração de gusa);Steel mill operator (pig iron desulphurisation);;;;
821240;Operador de aciaria (recebimento de gusa);Steelworks operator (receiving pig iron);;;;
821245;Operador de área de corrida;Running Area Operator;3;51-5112.00;0.7111111111111111;Printing Press Operators
821250;Operador de desgaseificação;Degassing Operator;2;53-7031.00;0.7058823529411765;Dredge Operators
821255;Soprador de convertedor;Converter Blower;;;;
821205;Forneiro e operador (alto-forno);Forklift and operator (high-oven);3;19-4093.00;0.5588235294117647;Forest and Conservation Technicians
821315;Operador de laminador de barras a quente;Operator of laminator of bars to quente;;;;
821310;Operador de laminador de barras a frio;Operator of cold bar rolling mill;;;;
821305;Operador de laminador;Laminator operator;3;27-4013.00;0.6666666666666666;Radio Operators
821320;Operador de laminador de metais não-ferrosos;Non-Ferrous Metal Mill Operator;2;47-5041.00;0.5757575757575758;Continuous Mining Machine Operators
821325;Operador de laminador de tubos;Tube rolling mill operator;1;51-6031.00;0.56;Sewing Machine Operators
821330;Operador de montagem de cilindros e mancais;Cylinder and Bearing Assembly Operator;3;53-7021.00;0.6031746031746031;Crane and Tower Operators
821335;Recuperador de guias e cilindros;Recovery of guides and cylinders;3;39-7011.00;0.5818181818181818;Tour Guides and Escorts
821415;Marcador de produtos (siderúrgico e metalúrgico);Product marking (steel and metallurgical);;;;
821410;Escarfador;Scarifier;4;15-2011.00;0.5555555555555556;Actuaries
821405;Encarregado de acabamento de chapas e metais  (têmpera);Sheet and metal finisher (tempering);;;;
821420;Operador de bobinadeira de tiras a quente, no acabamento de chapas e metais;Operator of hot strip winders, in the finishing of plates and metals;;;;
821450;Rebarbador de metal;Metal deburring;;;;
821445;Preparador de sucata e aparas;Scrap and scrap preparer;3;49-9097.00;0.5614035087719298;Signal and Track Switch Repairers
821440;Operador de tesoura mecânica e máquina de corte, no acabamento de chapas e metais;Operator of mechanical scissors and cutting machine, in the finishing of plates and metals;;;;
821435;Operador de jato abrasivo;Abrasive Operator;3;27-4013.00;0.6875;Radio Operators
821425;Operador de cabine de laminação (fio-máquina);Laminating booth operator (wire rod);;;;
821430;Operador de escória e sucata;Slag and scrap operator;2;53-4041.00;0.6415094339622641;Subway and Streetcar Operators
822110;Forneiro de forno-poço;Furnace cooker;2;47-4031.00;0.5714285714285714;Fence Erectors
822105;Forneiro de cubilô;Bucket fender;2;35-3011.00;0.6086956521739131;Bartenders
822120;Forneiro de reaquecimento e tratamento térmico na metalurgia;Heat treatment and heat treatment supplier in metallurgy;;;;
822115;Forneiro de fundição (forno de redução);Casting furnace (reduction furnace);;;;
822125;Forneiro de revérbero;Revolver forneath;;;;
823105;Preparador de massa (fabricação de abrasivos);Mass Preparer (Abrasive Manufacturing);3;51-9195.05;0.6;Potters, Manufacturing
823135;Operador de atomizador;Atomizer operator;3;43-9011.00;0.6857142857142857;Computer Operators
823130;Preparador de aditivos;Preparator of additives;3;29-1126.00;0.5333333333333333;Respiratory Therapists
823125;Preparador de esmaltes (cerâmica);Preparer of enamels (ceramics);;;;
823120;Preparador de barbotina;Slipper;2;27-2042.01;0.5714285714285714;Singers
823115;Preparador de massa de argila;Clay Dough Preparer;3;13-2082.00;0.625;Tax Preparers
823110;Preparador de massa (fabricação de vidro);Mass preparation (glassmaking);;;;
823210;Extrusor de fios ou fibras de vidro;Extruder of wires or glass fibers;;;;
823215;Forneiro na fundição de vidro;Supply in glass casting;4;11-9199.04;0.5454545454545454;Supply Chain Managers
823265;Trabalhador na fabricação de produtos abrasivos;Worker in the manufacture of abrasive products;;;;
823255;Temperador de vidro;Glass Tempering Machine;3;11-9071.00;0.5789473684210527;Gaming Managers
823250;Operador de prensa de moldar vidro;Glass shaping press operator;3;51-5112.00;0.6153846153846154;Printing Press Operators
823245;Operador de máquina extrusora de varetas e tubos de vidro;Glass rod and tube extruder machine operator;;;;
823240;Operador de máquina de soprar vidro;Glass blowing machine operator;1;51-6031.00;0.7037037037037037;Sewing Machine Operators
823235;Operador de banho metálico de vidro por flutuação;Floating Glass Metallic Bath Operator;3;51-5112.00;0.5245901639344263;Printing Press Operators
823220;Forneiro no recozimento de vidro;Glass annealing forneath;5;11-9039.01;0.5185185185185185;Distance Learning Coordinators
823230;Moldador de abrasivos na fabricação de cerâmica, vidro e porcelana;Abrasive modulator in the manufacture of ceramics, glass and porcelain;;;;
823320;Trabalhador da elaboração de pré-fabricados (cimento amianto);Prefabricated worker (asbestos cement);;;;
823325;Trabalhador da elaboração de pré-fabricados (concreto armado);Prefabricated worker (reinforced concrete);;;;
823330;Trabalhador da fabricação de pedras artificiais;Artificial Stone Manufacturing Worker;2;33-9011.00;0.5423728813559322;Animal Control Workers
823305;Classificador e empilhador de tijolos refratários;Refractory brick sorter and stacker;3;47-4021.00;0.5294117647058824;Elevator Installers and Repairers
823315;Forneiro (materiais de construção);Forneiro (building materials);;;;
828105;Oleiro (fabricação de telhas);Potter (manufacture of tiles);3;51-9195.05;0.6666666666666666;Potters, Manufacturing
828110;Oleiro (fabricação de tijolos);Potter (manufacturing of bricks);3;51-9195.05;0.7037037037037037;Potters, Manufacturing
830105;Mestre (indústria de celulose, papel e papelão);Master (pulp, paper and cardboard industry);;;;
831105;Cilindreiro na preparação de pasta para fabricação de papel;Cylinder in paper pulp preparation;;;;
831110;Operador de branqueador de pasta para fabricação de papel;Papermaking Paste Bleach Operator;3;51-5112.00;0.5964912280701754;Printing Press Operators
831115;Operador de digestor de pasta para fabricação de papel;Paper Digester Operator;2;47-2072.00;0.6818181818181818;Pile-Driver Operators
831120;Operador de lavagem e depuração de pasta para fabricação de papel;Pulp Washing and Cleaning Operations for Papermaking;4;11-9199.09;0.5301204819277109;Wind Energy Operations Managers
831125;Operador de máquina de secar celulose;Pulp dryer operator;2;47-2072.00;0.65;Pile-Driver Operators
832110;Operador de cortadeira de papel;Paper Cutter Operator;3;43-9011.00;0.717948717948718;Computer Operators
832105;Calandrista de papel;Paper calender;2;47-2142.00;0.6923076923076923;Paperhangers
832115;Operador de máquina de fabricar papel  (fase úmida);Paper machine operator (wet phase);2;43-9071.00;0.5866666666666667;Office Machine Operators, Except Computer
832135;Operador de rebobinadeira na fabricação de papel e papelão;Operator of paper and paperboard rewinder;1;53-7011.00;0.5070422535211268;Conveyor Operators and Tenders
832125;Operador de máquina de fabricar papel e papelão;Paper and paperboard machine operator;2;47-5042.00;0.5609756097560976;Mine Cutting and Channeling Machine Operators
832120;Operador de máquina de fabricar papel (fase seca);Operator of paper making machine (dry phase);;;;
833105;Cartonageiro, a máquina;Cartoner, the machine;5;15-2021.00;0.5142857142857142;Mathematicians
833110;Confeccionador de bolsas, sacos e sacolas e papel, a máquina;Manufacture of bags, sacks and bags and paper, the machine;;;;
833125;Operador de prensa de embutir papelão;Cardboard press operator;3;51-5112.00;0.5833333333333334;Printing Press Operators
833120;Operador de máquina de cortar e dobrar papelão;Cardboard cutter and folding machine operator;2;47-5042.00;0.6222222222222222;Mine Cutting and Channeling Machine Operators
833115;Confeccionador de sacos de celofane, a máquina;Manufacturer of cellophane bags, the machine;;;;
833205;Cartonageiro, a mão (caixas de papelão);Carton, hand (cardboard boxes);3;33-3052.00;0.5263157894736842;Transit and Railroad Police
840110;Supervisor da indústria de bebidas;Supervisor of the beverage industry;;;;
840120;Chefe de confeitaria;Head of confectionery;;;;
840115;Supervisor da indústria de fumo;Smoke industry supervisor;2;39-1011.00;0.6046511627906976;Gaming Supervisors
840105;Supervisor de produção da indústria alimentícia;Food Production Supervisor;2;39-1012.00;0.6190476190476191;Slot Supervisors
841105;Moleiro de cereais (exceto arroz);Cereal mill (except rice);3;43-6012.00;0.5238095238095238;Legal Secretaries
841110;Moleiro de especiarias;Spice miller;2;51-9197.00;0.56;Tire Builders
841115;Operador de processo de moagem;Grinding Process Operator;3;51-5112.00;0.8571428571428571;Printing Press Operators
841210;Refinador de sal;Salt refiner;2;39-2011.00;0.5925925925925926;Animal Trainers
841205;Moedor de sal;Salt grinder;4;41-9031.00;0.6666666666666666;Sales Engineers
841310;Operador de equipamentos de refinação de açúcar (processo contínuo);Sugar refinery equipment operator (continuous process);2;51-9193.00;0.5283018867924528;Cooling and Freezing Equipment Operators and Tenders
841305;Operador de cristalização na refinação de açucar;Crystallization operator in sugar refining;;;;
841320;Operador de tratamento de calda na refinação de açúcar;Slicer treatment operator in sugar refining;2;47-5013.00;0.5517241379310345;Service Unit Operators, Oil, Gas, and Mining
841315;Operador de moenda na fabricação de açúcar;Milling machine operator in the manufacture of sugar;2;51-9111.00;0.5048543689320388;Packaging and Filling Machine Operators and Tenders
841484;Trabalhador de preparação de pescados (limpeza);Fish preparation worker (cleaning);1;35-2021.00;0.6206896551724138;Food Preparation Workers
841476;Trabalhador de fabricação de margarina;Margarine manufacturing worker;4;17-2199.04;0.6037735849056604;Manufacturing Engineers
841472;Refinador de óleo e gordura;Oil and fat refiner;2;53-5011.00;0.5909090909090909;Sailors and Marine Oilers
841468;Preparador de rações;Feed Preparer;3;13-2082.00;0.6923076923076923;Tax Preparers
841464;Prensador de frutas (exceto oleaginosas);Fruit presses (except oilseeds);;;;
841460;Operador de preparação de grãos vegetais (óleos e gorduras);Operator of preparation of vegetable grains (oils and fats);;;;
841456;Operador de câmaras frias;Operator of cold rooms;;;;
841444;Hidrogenador de óleos e gorduras;Hydrogenator of oils and fats;1;47-5011.00;0.5423728813559322;Derrick Operators, Oil and Gas
841440;Esterilizador de alimentos;Food sterilizer;2;11-9051.00;0.5555555555555556;Food Service Managers
841432;Desidratador de alimentos;Food Dehydrator;1;35-2021.00;0.5641025641025641;Food Preparation Workers
841428;Cozinhador de pescado;Fish cooker;;;;
841420;Cozinhador de frutas e legumes;Fruit and vegetable cooker;2;47-2221.00;0.5423728813559322;Structural Iron and Steel Workers
841416;Cozinhador de carnes;Meat steamer;2;47-2041.00;0.5517241379310345;Carpet Installers
841408;Cozinhador (conservação de alimentos);Cookery (food preservation);;;;
841448;Lagareiro;Lagareiro;;;;
841505;Trabalhador de tratamento do leite e fabricação de laticínios e afins;Laborer of milk treatment and manufacture of dairy products and the like;;;;
841620;Operador de extração de café solúvel;Soluble coffee extraction operator;3;51-8011.00;0.5846153846153846;Nuclear Power Reactor Operators
